period,label,specialty_code,provider_code,provider_name,total_waiting,within_18w,over_52w,n_source_rows
2024-01,January 2024,C_100,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,980.0,436.0,26.0,14
2024-01,January 2024,C_100,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,1526.0,662.0,176.0,10
2024-01,January 2024,C_100,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,1489.0,999.0,48.0,13
2024-01,January 2024,C_100,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,2403.0,1372.0,34.0,17
2024-01,January 2024,C_100,RVJ,NORTH BRISTOL NHS TRUST,1059.0,463.0,108.0,12
2024-01,January 2024,C_100,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,3831.0,2494.0,38.0,19
2024-01,January 2024,C_100,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,11224.0,5248.0,1726.0,41
2024-01,January 2024,C_100,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,2236.0,1472.0,34.0,8
2024-01,January 2024,C_100,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,6894.0,3869.0,288.0,33
2024-01,January 2024,C_100,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,3990.0,2352.0,89.0,21
2024-01,January 2024,C_100,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,4655.0,2555.0,162.0,25
2024-01,January 2024,C_100,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,5251.0,3483.0,0.0,15
2024-01,January 2024,C_100,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,5336.0,2601.0,259.0,30
2024-01,January 2024,C_100,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,1814.0,972.0,110.0,9
2024-01,January 2024,C_100,RWJ,STOCKPORT NHS FOUNDATION TRUST,4029.0,1965.0,289.0,19
2024-01,January 2024,C_100,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,5296.0,2895.0,382.0,23
2024-01,January 2024,C_100,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,501.0,214.0,72.0,11
2024-01,January 2024,C_100,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,4927.0,3479.0,0.0,25
2024-01,January 2024,C_100,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,1960.0,945.0,73.0,20
2024-01,January 2024,C_100,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,5688.0,2874.0,58.0,15
2024-01,January 2024,C_100,RXF,MID YORKSHIRE TEACHING NHS TRUST,2183.0,1125.0,109.0,17
2024-01,January 2024,C_100,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,6178.0,2916.0,235.0,35
2024-01,January 2024,C_100,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,1356.0,733.0,26.0,17
2024-01,January 2024,C_100,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,195.0,70.0,42.0,15
2024-01,January 2024,C_100,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,5037.0,3331.0,56.0,15
2024-01,January 2024,C_100,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,2617.0,1383.0,202.0,16
2024-01,January 2024,C_100,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,3497.0,1617.0,441.0,18
2024-01,January 2024,C_100,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,5873.0,3118.0,383.0,17
2024-01,January 2024,C_100,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,3069.0,1001.0,599.0,49
2024-01,January 2024,C_100,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,3239.0,1326.0,359.0,15
2024-01,January 2024,C_101,A4M8P,BUCKSHAW HOSPITAL,735.0,519.0,9.0,18
2024-01,January 2024,C_101,AAH,TETBURY HOSPITAL TRUST LTD,26.0,25.0,0.0,3
2024-01,January 2024,C_101,ADP02,KIMS HOSPITAL (NEWNHAM COURT),56.0,43.0,0.0,1
2024-01,January 2024,C_101,B3M1X,CLAREMONT PRIVATE HOSPITAL,39.0,28.0,0.0,2
2024-01,January 2024,C_101,DLG,MAYFLOWER HEALTHCARE ALLIANCE,185.0,185.0,0.0,1
2024-01,January 2024,C_101,G3Z1Q,SULIS HOSPITAL BATH (FOXCOTE AVENUE),138.0,84.0,2.0,5
2024-01,January 2024,C_101,K8I4X,GLENDON WOOD HOSPITAL,38.0,19.0,1.0,3
2024-01,January 2024,C_101,NAM01,PROBUS SURGICAL CENTRE,60.0,51.0,0.0,2
2024-01,January 2024,C_101,NEY,PIONEER HEALTHCARE LIMITED,21.0,1.0,8.0,2
2024-01,January 2024,C_101,NLE01,LANCASTER HOUSE CONSULTING DIAGNOSTICS SURGICAL LTD HQ,349.0,342.0,0.0,1
2024-01,January 2024,C_101,NN4,TYNESIDE SURGICAL SERVICES LTD,56.0,43.0,0.0,7
2024-01,January 2024,C_101,NN5,MANCHESTER SURGICAL SERVICES LTD,56.0,3.0,25.0,5
2024-01,January 2024,C_101,NN8,SPENCER PRIVATE HOSPITALS LTD,156.0,120.0,5.0,2
2024-01,January 2024,C_101,NNE,DORKING HEALTHCARE LIMITED (DHC),168.0,150.0,0.0,1
2024-01,January 2024,C_101,NT202,"NUFFIELD HEALTH, BOURNEMOUTH HOSPITAL",107.0,50.0,2.0,2
2024-01,January 2024,C_101,NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",130.0,72.0,7.0,1
2024-01,January 2024,C_101,NT212,"NUFFIELD HEALTH, CHICHESTER HOSPITAL",2.0,0.0,0.0,2
2024-01,January 2024,C_101,NT233,"NUFFIELD HEALTH, PLYMOUTH HOSPITAL",1.0,0.0,0.0,1
2024-01,January 2024,C_101,NT239,"NUFFIELD HEALTH, TUNBRIDGE WELLS HOSPITAL",46.0,21.0,16.0,2
2024-01,January 2024,C_101,NT301,SPIRE SOUTH BANK HOSPITAL,34.0,27.0,0.0,3
2024-01,January 2024,C_101,NT30A,SPIRE NOTTINGHAM HOSPITAL,29.0,17.0,0.0,5
2024-01,January 2024,C_101,NT310,SPIRE TUNBRIDGE WELLS HOSPITAL,2.0,1.0,0.0,2
2024-01,January 2024,C_101,NT312,SPIRE ALEXANDRA HOSPITAL,1.0,1.0,0.0,1
2024-01,January 2024,C_101,NT324,SPIRE CHESHIRE HOSPITAL,4.0,4.0,0.0,2
2024-01,January 2024,C_101,NT325,SPIRE MURRAYFIELD HOSPITAL,48.0,42.0,0.0,5
2024-01,January 2024,C_101,NT327,SPIRE MANCHESTER HOSPITAL,7.0,0.0,0.0,3
2024-01,January 2024,C_101,NT337,SPIRE LIVERPOOL HOSPITAL,370.0,340.0,0.0,11
2024-01,January 2024,C_101,NT339,SPIRE REGENCY HOSPITAL,90.0,90.0,0.0,4
2024-01,January 2024,C_101,NT345,SPIRE CLARE PARK HOSPITAL,25.0,15.0,0.0,6
2024-01,January 2024,C_101,NT347,SPIRE FYLDE COAST HOSPITAL,224.0,127.0,6.0,9
2024-01,January 2024,C_101,NT348,SPIRE ELLAND HOSPITAL,47.0,41.0,0.0,6
2024-01,January 2024,C_101,NT350,SPIRE METHLEY PARK HOSPITAL,50.0,49.0,0.0,5
2024-01,January 2024,C_101,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,49.0,49.0,0.0,1
2024-01,January 2024,C_101,NT3X3,SPIRE ST ANTHONY'S HOSPITAL,4.0,4.0,0.0,2
2024-01,January 2024,C_101,NT403,BEARDWOOD HOSPITAL,200.0,182.0,0.0,10
2024-01,January 2024,C_101,NT404,BEAUMONT HOSPITAL,394.0,206.0,15.0,11
2024-01,January 2024,C_101,NT405,BISHOPS WOOD HOSPITAL,76.0,66.0,0.0,7
2024-01,January 2024,C_101,NT406,BLACKHEATH HOSPITAL,366.0,181.0,4.0,12
2024-01,January 2024,C_101,NT408,CHAUCER HOSPITAL,34.0,23.0,0.0,1
2024-01,January 2024,C_101,NT409,CHELSFIELD PARK HOSPITAL,39.0,39.0,0.0,3
2024-01,January 2024,C_101,NT410,CHILTERN HOSPITAL,42.0,32.0,0.0,6
2024-01,January 2024,C_101,NT411,CLEMENTINE CHURCHILL HOSPITAL,201.0,200.0,0.0,7
2024-01,January 2024,C_101,NT416,HENDON HOSPITAL,69.0,61.0,0.0,6
2024-01,January 2024,C_101,NT417,GORING HALL HOSPITAL,82.0,58.0,1.0,3
2024-01,January 2024,C_101,NT418,HAMPSHIRE CLINIC,16.0,16.0,0.0,4
2024-01,January 2024,C_101,NT420,HIGHFIELD HOSPITAL,99.0,35.0,1.0,11
2024-01,January 2024,C_101,NT421,KINGS OAK HOSPITAL,147.0,122.0,0.0,7
2024-01,January 2024,C_101,NT422,LONDON INDEPENDENT HOSPITAL,566.0,257.0,15.0,11
2024-01,January 2024,C_101,NT423,MANOR HOSPITAL,92.0,73.0,0.0,5
2024-01,January 2024,C_101,NT427,PARK HOSPITAL,43.0,33.0,0.0,4
2024-01,January 2024,C_101,NT430,RIDGEWAY HOSPITAL,41.0,8.0,1.0,4
2024-01,January 2024,C_101,NT433,SARUM ROAD HOSPITAL,1.0,1.0,0.0,1
2024-01,January 2024,C_101,NT435,SHELBURNE HOSPITAL,15.0,12.0,0.0,4
2024-01,January 2024,C_101,NT436,SHIRLEY OAKS HOSPITAL,173.0,138.0,0.0,10
2024-01,January 2024,C_101,NT437,SLOANE HOSPITAL,63.0,57.0,0.0,5
2024-01,January 2024,C_101,NT446,ST EDMUNDS HOSPITAL,21.0,20.0,0.0,5
2024-01,January 2024,C_101,NT447,DUCHY HOSPITAL,62.0,48.0,1.0,4
2024-01,January 2024,C_101,NT448,HUDDERSFIELD HOSPITAL,133.0,125.0,0.0,3
2024-01,January 2024,C_101,NT450,LINCOLN HOSPITAL,203.0,153.0,0.0,5
2024-01,January 2024,C_101,NT451,CAVELL HOSPITAL,81.0,54.0,1.0,6
2024-01,January 2024,C_101,NT455,MOUNT ALVERNIA HOSPITAL,39.0,38.0,0.0,5
2024-01,January 2024,C_101,NT457,WOODLANDS HOSPITAL,177.0,146.0,0.0,6
2024-01,January 2024,C_101,NTE02,ST HUGH'S HOSPITAL,98.0,73.0,3.0,4
2024-01,January 2024,C_101,NTP11,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,662.0,301.0,3.0,7
2024-01,January 2024,C_101,NTP15,PRACTICE PLUS GROUP HOSPITAL - ILFORD,435.0,263.0,8.0,3
2024-01,January 2024,C_101,NTPAD,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,114.0,105.0,0.0,3
2024-01,January 2024,C_101,NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,92.0,84.0,0.0,4
2024-01,January 2024,C_101,NTPH2,PRACTICE PLUS GROUP HOSPITAL - EMERSONS GREEN,180.0,151.0,0.0,3
2024-01,January 2024,C_101,NTPH3,PRACTICE PLUS GROUP SURGICAL CENTRE - DEVIZES,36.0,33.0,0.0,2
2024-01,January 2024,C_101,NVC01,ASHTEAD HOSPITAL,183.0,137.0,0.0,4
2024-01,January 2024,C_101,NVC02,THE BERKSHIRE INDEPENDENT HOSPITAL,275.0,228.0,2.0,9
2024-01,January 2024,C_101,NVC05,EUXTON HALL HOSPITAL,2.0,1.0,0.0,1
2024-01,January 2024,C_101,NVC06,FITZWILLIAM HOSPITAL,170.0,127.0,0.0,6
2024-01,January 2024,C_101,NVC07,FULWOOD HALL HOSPITAL,620.0,391.0,14.0,13
2024-01,January 2024,C_101,NVC08,MOUNT STUART HOSPITAL,131.0,51.0,12.0,2
2024-01,January 2024,C_101,NVC09,NEW HALL HOSPITAL,153.0,109.0,0.0,6
2024-01,January 2024,C_101,NVC0I,BEACON PARK HOSPITAL,244.0,199.0,1.0,9
2024-01,January 2024,C_101,NVC0R,TEES VALLEY HOSPITAL,438.0,368.0,0.0,6
2024-01,January 2024,C_101,NVC0Y,EXETER MEDICAL,196.0,164.0,0.0,4
2024-01,January 2024,C_101,NVC11,NORTH DOWNS HOSPITAL,173.0,69.0,12.0,8
2024-01,January 2024,C_101,NVC12,OAKLANDS HOSPITAL,435.0,259.0,10.0,12
2024-01,January 2024,C_101,NVC13,OAKS HOSPITAL,40.0,22.0,1.0,5
2024-01,January 2024,C_101,NVC15,PINEHILL HOSPITAL,9.0,8.0,0.0,3
2024-01,January 2024,C_101,NVC16,RENACRES HOSPITAL,276.0,239.0,0.0,12
2024-01,January 2024,C_101,NVC17,ROWLEY HALL HOSPITAL,25.0,18.0,0.0,4
2024-01,January 2024,C_101,NVC18,SPRINGFIELD HOSPITAL,962.0,730.0,8.0,12
2024-01,January 2024,C_101,NVC19,RIVERS HOSPITAL,441.0,324.0,2.0,10
2024-01,January 2024,C_101,NVC1H,STOURSIDE HOSPITAL,349.0,198.0,21.0,7
2024-01,January 2024,C_101,NVC20,THE YORKSHIRE CLINIC,1010.0,719.0,0.0,13
2024-01,January 2024,C_101,NVC21,WEST MIDLANDS HOSPITAL,190.0,70.0,4.0,6
2024-01,January 2024,C_101,NVC22,WINFIELD HOSPITAL,41.0,20.0,0.0,6
2024-01,January 2024,C_101,NVC23,WOODLAND HOSPITAL,443.0,273.0,35.0,8
2024-01,January 2024,C_101,NVC27,BOSTON WEST HOSPITAL,162.0,126.0,0.0,3
2024-01,January 2024,C_101,NVC31,BLAKELANDS HOSPITAL,211.0,131.0,2.0,5
2024-01,January 2024,C_101,NVC40,WOODTHORPE HOSPITAL,284.0,106.0,12.0,10
2024-01,January 2024,C_101,NVG01,FAIRFIELD HOSPITAL,199.0,100.0,0.0,14
2024-01,January 2024,C_101,NVM,EPSOMEDICAL GROUP,141.0,105.0,0.0,2
2024-01,January 2024,C_101,NWF01,BENENDEN HOSPITAL,50.0,30.0,2.0,7
2024-01,January 2024,C_101,NWV01,GP CARE UK,423.0,423.0,0.0,2
2024-01,January 2024,C_101,NXP,INDEPENDENT HEALTH GROUP,147.0,145.0,0.0,6
2024-01,January 2024,C_101,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,6987.0,3287.0,409.0,55
2024-01,January 2024,C_101,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,6064.0,4237.0,17.0,18
2024-01,January 2024,C_101,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,3368.0,2174.0,142.0,17
2024-01,January 2024,C_101,R0F4N,NUFFIELD HEALTH PARKSIDE HOSPITAL,220.0,111.0,55.0,2
2024-01,January 2024,C_101,R1F,ISLE OF WIGHT NHS TRUST,754.0,567.0,11.0,2
2024-01,January 2024,C_101,R1H,BARTS HEALTH NHS TRUST,6069.0,2855.0,552.0,42
2024-01,January 2024,C_101,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,3907.0,1884.0,94.0,22
2024-01,January 2024,C_101,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,2749.0,1676.0,135.0,25
2024-01,January 2024,C_101,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,2026.0,1324.0,77.0,7
2024-01,January 2024,C_101,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,2007.0,1415.0,8.0,19
2024-01,January 2024,C_101,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,9281.0,4804.0,529.0,24
2024-01,January 2024,C_101,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,7671.0,3207.0,1302.0,45
2024-01,January 2024,C_101,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,79.0,47.0,0.0,18
2024-01,January 2024,C_101,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,1804.0,1117.0,5.0,17
2024-01,January 2024,C_101,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,1691.0,845.0,58.0,15
2024-01,January 2024,C_101,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,1607.0,1243.0,3.0,12
2024-01,January 2024,C_101,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,927.0,685.0,1.0,8
2024-01,January 2024,C_101,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,2236.0,1400.0,53.0,16
2024-01,January 2024,C_101,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,5654.0,3795.0,132.0,36
2024-01,January 2024,C_101,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,1984.0,1479.0,12.0,14
2024-01,January 2024,C_101,RBV,THE CHRISTIE NHS FOUNDATION TRUST,157.0,141.0,0.0,30
2024-01,January 2024,C_101,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,6221.0,2929.0,692.0,39
2024-01,January 2024,C_101,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,3554.0,1814.0,243.0,13
2024-01,January 2024,C_101,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,1157.0,724.0,66.0,9
2024-01,January 2024,C_101,RCF,AIREDALE NHS FOUNDATION TRUST,1150.0,781.0,89.0,16
2024-01,January 2024,C_101,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1432.0,914.0,39.0,8
2024-01,January 2024,C_101,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,1935.0,1283.0,3.0,18
2024-01,January 2024,C_101,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,2600.0,665.0,597.0,25
2024-01,January 2024,C_101,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,5965.0,3293.0,262.0,26
2024-01,January 2024,C_101,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,5532.0,2726.0,338.0,35
2024-01,January 2024,C_101,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,1446.0,1033.0,4.0,6
2024-01,January 2024,C_101,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,4425.0,1944.0,193.0,38
2024-01,January 2024,C_101,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",4052.0,2650.0,45.0,22
2024-01,January 2024,C_101,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,976.0,760.0,1.0,5
2024-01,January 2024,C_101,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,1660.0,1178.0,13.0,8
2024-01,January 2024,C_101,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,1676.0,1027.0,103.0,10
2024-01,January 2024,C_101,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,7736.0,3477.0,1067.0,38
2024-01,January 2024,C_101,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2576.0,1070.0,406.0,11
2024-01,January 2024,C_101,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,2059.0,1235.0,142.0,13
2024-01,January 2024,C_101,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3132.0,1671.0,136.0,43
2024-01,January 2024,C_101,RH5,SOMERSET NHS FOUNDATION TRUST,2998.0,1711.0,171.0,14
2024-01,January 2024,C_101,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,3853.0,2123.0,287.0,19
2024-01,January 2024,C_101,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,2373.0,1389.0,124.0,24
2024-01,January 2024,C_101,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,5643.0,2805.0,359.0,51
2024-01,January 2024,C_101,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,3346.0,1907.0,154.0,14
2024-01,January 2024,C_101,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,2349.0,2024.0,0.0,30
2024-01,January 2024,C_101,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,5840.0,2839.0,301.0,67
2024-01,January 2024,C_101,RJ2,LEWISHAM AND GREENWICH NHS TRUST,2058.0,1251.0,19.0,21
2024-01,January 2024,C_101,RJ6,CROYDON HEALTH SERVICES NHS TRUST,1957.0,1762.0,0.0,12
2024-01,January 2024,C_101,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2795.0,1864.0,30.0,44
2024-01,January 2024,C_101,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,2309.0,1471.0,56.0,21
2024-01,January 2024,C_101,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,3909.0,2333.0,11.0,17
2024-01,January 2024,C_101,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,3377.0,2099.0,42.0,17
2024-01,January 2024,C_101,RJN,EAST CHESHIRE NHS TRUST,630.0,495.0,4.0,12
2024-01,January 2024,C_101,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,1682.0,803.0,157.0,15
2024-01,January 2024,C_101,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,4567.0,2492.0,178.0,38
2024-01,January 2024,C_101,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,2538.0,1932.0,21.0,15
2024-01,January 2024,C_101,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,2905.0,1747.0,180.0,8
2024-01,January 2024,C_101,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,3545.0,1673.0,184.0,25
2024-01,January 2024,C_101,RKE,WHITTINGTON HEALTH NHS TRUST,1576.0,1148.0,38.0,31
2024-01,January 2024,C_101,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,9993.0,4633.0,667.0,30
2024-01,January 2024,C_101,RLQ,WYE VALLEY NHS TRUST,1433.0,900.0,26.0,9
2024-01,January 2024,C_101,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,1367.0,712.0,30.0,11
2024-01,January 2024,C_101,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,4104.0,2524.0,299.0,21
2024-01,January 2024,C_101,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,9326.0,4158.0,787.0,49
2024-01,January 2024,C_101,RMC,BOLTON NHS FOUNDATION TRUST,2835.0,1134.0,376.0,20
2024-01,January 2024,C_101,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,1513.0,924.0,25.0,10
2024-01,January 2024,C_101,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,2296.0,1263.0,137.0,13
2024-01,January 2024,C_101,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,3681.0,2126.0,200.0,24
2024-01,January 2024,C_101,RN7,DARTFORD AND GRAVESHAM NHS TRUST,2311.0,1725.0,6.0,10
2024-01,January 2024,C_101,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,2973.0,1609.0,138.0,48
2024-01,January 2024,C_101,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,3425.0,1582.0,268.0,11
2024-01,January 2024,C_101,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,1741.0,1186.0,29.0,14
2024-01,January 2024,C_101,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,2461.0,1378.0,159.0,21
2024-01,January 2024,C_101,RNZ,SALISBURY NHS FOUNDATION TRUST,2300.0,1295.0,96.0,23
2024-01,January 2024,C_101,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,3185.0,1871.0,95.0,25
2024-01,January 2024,C_101,RPA,MEDWAY NHS FOUNDATION TRUST,2778.0,1767.0,1.0,9
2024-01,January 2024,C_101,RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,97.0,93.0,0.0,12
2024-01,January 2024,C_101,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,4963.0,3130.0,40.0,36
2024-01,January 2024,C_101,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,1504.0,833.0,55.0,15
2024-01,January 2024,C_101,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,2174.0,1599.0,3.0,13
2024-01,January 2024,C_101,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,867.0,561.0,11.0,7
2024-01,January 2024,C_101,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,3599.0,2242.0,151.0,39
2024-01,January 2024,C_101,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",3212.0,1817.0,106.0,30
2024-01,January 2024,C_101,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,8865.0,3971.0,517.0,48
2024-01,January 2024,C_101,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,5376.0,2614.0,138.0,100
2024-01,January 2024,C_101,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,3079.0,2230.0,130.0,23
2024-01,January 2024,C_101,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,3785.0,3062.0,57.0,13
2024-01,January 2024,C_101,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,2945.0,2231.0,15.0,11
2024-01,January 2024,C_101,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,4738.0,2421.0,282.0,26
2024-01,January 2024,C_101,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,4767.0,2426.0,444.0,47
2024-01,January 2024,C_101,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,2024.0,1281.0,40.0,21
2024-01,January 2024,C_101,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,2212.0,1457.0,14.0,22
2024-01,January 2024,C_101,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,3644.0,2256.0,125.0,22
2024-01,January 2024,C_101,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,2316.0,1456.0,14.0,16
2024-01,January 2024,C_101,RVJ,NORTH BRISTOL NHS TRUST,7271.0,4463.0,274.0,45
2024-01,January 2024,C_101,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,2194.0,1557.0,14.0,29
2024-01,January 2024,C_101,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,5060.0,3332.0,182.0,21
2024-01,January 2024,C_101,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,1934.0,1417.0,7.0,8
2024-01,January 2024,C_101,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,3218.0,2096.0,63.0,20
2024-01,January 2024,C_101,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,3992.0,2265.0,11.0,23
2024-01,January 2024,C_101,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,5267.0,2666.0,251.0,36
2024-01,January 2024,C_101,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,3113.0,2199.0,0.0,19
